onem2m,oneiota,similarity
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hertz>)))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#hertz>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))),0.11627907
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hectopascal>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Pressure>))),0.172413793
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Light>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Light>))),0.146341463
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/ampere>)))),0.147058824
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Humidity>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Humidity>))),0.15
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Colour_temperature>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Colour_temperature>))),0.2
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Mass>)),0.238095238
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>)),0.115384615
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Height>)),0.4
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_flow_rate>)),0.19047619
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sampler> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeSampling> ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sampling> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)))),0
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)),0.2
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),0
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),<http://www.w3.org/ns/sosa/Sensor>,0.125
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Occupancy>)),0.285714286
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#State>)),0.267605634
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://w3id.org/saref#LightingDevice> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#MultiLevelState>)),0.209302326
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#MultiLevelState>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#MultiLevelState>))),0.2
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Acceleration>)),0.4
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OpenCloseState>)),0.222222222
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Light>)),0.352941176
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#ToggleCommand>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#MultiLevelState>))),0.206349206
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Motion>)),0.4
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuation> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Temperature>))),0.666666667
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Energy>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Power>)),0.25
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Smoke>)),0.339285714
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://w3id.org/saref#Generator> ObjectAllValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#watt_hour>))),0.139534884
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)),0.212765957
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/controlsProperty> <http://www.w3.org/2006/time#Interval>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/measuresProperty> <http://www.w3.org/2006/time#Interval>)),0.136363636
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),0.240506329
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),0.125
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),0.272727273
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hertz>)))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#hertz>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))),0.125
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectIntersectionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hectopascal>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Pressure>))),0.260869565
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://w3id.org/saref#TemperatureSensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Temperature>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Light>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Light>))),0.339622642
