oneiota,ipso,similarity
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acceleration>)),0.290322581
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Electric_current>)),0.338983051
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Frequency>)),0.295081967
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acidity>)),0.295081967
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Number>)),0.295081967
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Energy>)),0.28125
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Pressure>)),0.25
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Distance>)),0.295081967
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://org.semanticweb.owlapi/error#Error1>)),0.295081967
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference>)),0.295081967
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),<http://w3id.org/saref#Sensor>,0.035928144
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Light>)),0.166666667
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Amount_of_substance_fraction>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),<http://w3id.org/saref#TemperatureSensor>,0.166666667
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Humidity>)),0.171428571
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Electrical_conductance>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),<http://w3id.org/saref#Switch>,0.333333333
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),<http://w3id.org/saref#Actuator>,0.289473684
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Power>)),0.1875
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Time>)),0.1875
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Sound_power_level>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acceleration>)),0.2
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Electric_current>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Frequency>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acidity>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Number>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Energy>)),0.1875
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Pressure>)),0.15
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Distance>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://org.semanticweb.owlapi/error#Error1>)),0.206896552
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference>)),0.206896552
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),<http://w3id.org/saref#Sensor>,0.035502959
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Light>)),0.157894737
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Amount_of_substance_fraction>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),<http://w3id.org/saref#TemperatureSensor>,0.157894737
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Humidity>)),0.162162162
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Electrical_conductance>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),<http://w3id.org/saref#Switch>,0.15
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),<http://w3id.org/saref#Actuator>,0.133333333
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Power>)),0.176470588
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Time>)),0.176470588
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Sound_power_level>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acceleration>)),0.1875
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Electric_current>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Frequency>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Acidity>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Number>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Energy>)),0.176470588
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://w3id.org/saref#Pressure>)),0.142857143
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Distance>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://org.semanticweb.owlapi/error#Error1>)),0.193548387
ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://w3id.org/saref#measuresProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference>)),0.193548387
ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hertz>)))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#hertz>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))),<http://w3id.org/saref#Sensor>,0.079096045
